what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.commons.ui,3.2.0.v20090617-0100-e3x,"org.eclipse.mylyn.commons.ui",1314056706593
started,bundle,org.eclipse.team.core,3.5.0.I20090527-0620,"org.eclipse.team.core",1314056706593
started,bundle,org.eclipse.ui,3.5.0.I20090604-2000,"org.eclipse.ui",1314056706593
started,bundle,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.editors",1314056706593
started,bundle,org.eclipse.ui.ide,3.5.0.I20090525-2000,"org.eclipse.ui.ide",1314056706609
started,bundle,org.eclipse.ui.net,1.2.0.I20090430-0408,"org.eclipse.ui.net",1314056706609
started,bundle,org.eclipse.ui.views,3.4.0.I20090525-2000,"org.eclipse.ui.views",1314056706609
started,bundle,org.eclipse.ui.workbench,3.5.0.I20090603-2000,"org.eclipse.ui.workbench",1314056706609
started,bundle,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.workbench.texteditor",1314056706609
started,bundle,org.eclipse.update.configurator,3.3.0.v20090312,"org.eclipse.update.configurator",1314056706609
os,sysinfo,,,"win32",1314056706625
arch,sysinfo,,,"x86",1314056706625
ws,sysinfo,,,"win32",1314056706625
locale,sysinfo,,,"ko_KR",1314056706625
processors,sysinfo,,,"2",1314056706625
java.runtime.name,sysinfo,,,"Java(TM) 2 Runtime Environment, Standard Edition",1314056706625
java.runtime.version,sysinfo,,,"1.5.0_12-b04",1314056706625
java.specification.name,sysinfo,,,"Java Platform API Specification",1314056706625
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314056706625
java.specification.version,sysinfo,,,"1.5",1314056706625
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1314056706625
java.version,sysinfo,,,"1.5.0_12",1314056706625
java.vm.info,sysinfo,,,"mixed mode",1314056706625
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1314056706625
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314056706625
